File	Line	Term	Text
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30407-1.htm	2	Farm	My family ran a vineyard in Gludio for generations. But two years ago, during the war with Gracia, it was all burned down by the plundering convict troops. My brother and cousins who tried to save the farm all died terrible deaths.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30407.htm	3	Farm	I've only been on this island a short time, but I love it here. It's sunny and warm with just enough rain. I think it's perfect for growing crops. I plan to start a farm here, you see. I want to forget the <font color="LEVEL">bad memories</font> of the mainland and begin a new life ...<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30408.htm	2	Light	Do you know history? Before the Humans came, this island was a holy place for Elves of light. I heard they were powerful enchanters, who communed with spirits. And this ruin was the <font color="LEVEL">School of Wizardry</font> built by the Elves for Humans.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30414.htm	2	TT	Almost 700 years have passed since I first took the task of changing the professions of the Elves. I have seen many youths in my time, and there have been many stories. I feel better when I meet with a fresh youth like you. It seems as if that youth is contagious.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30417.htm	3	TT	The romance of chivalry sung by wandering minstrels is forgotten in these ages and we Knights are scorned as relics of the old age. However, we are successors of a great legacy that has continued for over one thousand years since the age of empires, and we endure the rebukes and scorns of the worldly people and do not lose our pride for a moment as we silently stand our righteous war.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30422.htm	3	TT	However, all living things must one day die. No matter how much they fear Shilen and try to avoid and forget her, in the end, they all rest in her embrace when they finish their lives. All are equal in Shilen's peace of death.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30423.htm	2	TT	Welcome, traveler. This fortress is where the great siege battle occurred during the bloody wars between the Elves and Dark Elves. Many young Elves met their doom here.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30424.htm	3	Light	I, I... shall perform miracles of light... to pu... purify the world..!<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30434.htm	2	Light	Hmm? How strange it is for someone to speak to me. Aren't you afraid of me? Everyone avoids me, whispering that I am a leper or a pagan. They are a foolish race that is afraid or jealous if something is slightly different from themselves ...<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30434.htm	3	TT	Well ...! It is rather better for me. It is comfortable not having people bother you.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30435-1.htm	2	TT	They were brought into the battle to destroy the spirit of the people in Gludio, but even in their homeland they are mercenary troops that are infamous for cruelty and viciousness.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30435.htm	2	TT	Nice to meet you, traveler. I am Leopold, commander of the third platoon of the Black Lion mercenaries. Our troops are as dignified and courageous as any Knights on this continent. We, the Black Lions, were the ones who defended the Castle of Giran when the drakes flooded Dragon Valley last summer. And we were the ones to destroy the Abellan pirates during the attack of Heine, the Floating City.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30469.htm	4	TT	But my father could not understand. I was overwhelmed with frustration, and in my anger, declared that I would rather attain fame by becoming the greatest cook in all the land rather than a country knight that no one acknowledges, and then I left home. From then on, I've worked for more than ten years under many famous chefs and learn all their arts.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30523-2.htm	2	TT	Oho! A young musician came to see me earlier! He was so talented that I was deeply moved. Perhaps I should sing a little song for you!<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30524-1.htm	2	TT	The mine useds to be a vast expanse consisting of hundreds of tunnels, but most of them were destroyed after the attack of the <font color="LEVEL">Earth Wyrm</font> and he mithril is collected from very few tunnels now.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30531.htm	2	TT	Welcome, young friend, to the House of Elders. My name is Lockirin Stonecutter. I am the eldest Master of the <font color="LEVEL">Iron Gate Guild</font> and also the First Elder of the <font color="LEVEL">Association of Guild Elders</font>. These titles sound fine enough, but really my job is to keep these headstrong old chaps in line.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30532-2.htm	3	TT	Of course, the Kingdom of the Dwarves pays tribute to the Kingdom of Elmore, but that is only fair because Elmore prevents the Orcs, who can always invade us from the west, from attacking us.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30534-1.htm	2	TT	We of the Bronze Key Guild are an association of Dwarves whose motto is to do anything for the client, even if that means fetching a dragon's tooth! Our job is to collect the rare and precious materials that craftsmen from many guilds need to make their wares! We are the guild of pioneers, traders and explorers, and we are willing to follow the thorniest path to find new materials and rare resources! Moreover, since we travel everywhere, our guild has the best cartography and navigation techniques.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30537.htm	5	TT	Repeat this deep down in your heart if you want her blessing! <font color="LEVEL">Carna Maphra,</font> must not be forgotten. This is the holy name of the Goddess. <font color="LEVEL">Carna Maphra.</font><br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30538.htm	3	Light	Great <font color="LEVEL">Maphr, the goddess of the earth</font> created us Dwarves by infusing the power of the earth and the spirit of the light of Einhasad. It is also said that the goddess gave us the ability to create anything in accordance with the law of the universe. Always acknowledge her gift and be thankful. All of our abilities are gifts of grace given by the great Maphr.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30539-1.htm	2	TT	<font color="LEVEL">Earth Wyrm Trasken</font> was one of the wicked devils created by <font color="LEVEL">Shilen</font>, the goddess of darkness and death. Long ago, when Shunaiman, the king of Elmoreden, was building the Seal of Shilen, Earth Worm Trasken escaped from King Shunaiman, the tales tell us. It is said that Trasken settled here, and was sleeping deep within the Spine Mountains, where we live now.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30566-2.htm	8	TT	One more thing! There are tribes of traitors that betrayed their own kind! Their names are forgotten!<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30568.htm	3	TT	I, the son of Haros, the shield of Uruchatte, and one of the 6 great heroes, remember!<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30587.htm	2	TT	Hear, young Orc!! Let me explain the origin of our race! In the beginning, there was Paagrio of the flame, and from the hot flame Paagrio brought forth the the father of the Orcs. His hair was a red blaze, his eyes a pure white flame, ashen smoke rushed out of his nose and mouth as he breathed, and in his veins boiled blood hotter than lava! Because of all this, he was mightier than any other living thing!<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30587.htm	3	TT	But when he came down from the heavens, the heat of his body began to cool, because of the force of the water. His lava blood began to harden, because of the force of the earth. His smoke was scattered, because of the force of the wind. The father of the Orcs was miserable because he had lost his original strength, but the god Paagrio taught him that if he continuously trained his body through discipline and combat, he could become strong again. From then on, his descendants have been pursuing strength and power and the glory of our bloody history begins!<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30597.htm	2	Farm	The land around here used to be fertile farmland before the terrible war with Gracia. It was a peaceful place where simple farmers like me tilled the land to make a living.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30598-2.htm	3	TT	Start out by hunting keltirs or wolves around the village. When you find an item left behind by a monster you slay, try equipping the armor or weapon, and see if it's better than what you already have. If you have no other use for it, you can always sell it at the shop.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30598-3.htm	2	TT	Whatever you have is fine for now. Remember to pay attention to what you find while hunting monsters -- you can find armor, and sometimes even weapons, in the wild. If you're lucky, you might find<font color="LEVEL"> cloth shoes,</font> apprentice's shoes or a cloth cap.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30598-3.htm	3	TT	You should have been given two weapons, a dagger and a squire's sword. Perhaps you have already noticed that daggers and swords perform differenty in battle. the dagger is swift, but its accuracy suffers, while the squire's sword is noticeably slower than the dagger, but strikes with greater accuracy. Remember that different weapons may call upon different skills in their use. Either is a worthy weapon; it is up to you to decide which suits you best.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30598-4.htm	3	TT	And I warn you, don't try to tangle with the orcs yet. Orcs are smarter and stonger than you think, but the most dangerous thing is that they know about teamwork -- if you attack one, several others may come to its aid. Even if you might have a chance against a single orc, you won't be able to stand against two or three.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30598-5.htm	2	TT	Now, pay attention; you'll need<font color="LEVEL"> SP</font> to gain your skills, SP is short for skill ponits, and they're earned along with experience whenever you defeat a monster, SP are deducted whenever you learn a new skill. You can check your SP by clicking the Character Status button, the on the Status tab in the window. Of course, the number of SP you need will vary, depending on the skill you're after.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30599-2.htm	2	TT	Consider where you wish to finish, and that will tell you where to start. The Kingdom of Aden is in chaos, because they are at war with Elmore, and with Gracia across the sea. What better time will there be to restore the Elven people to their ancient greatness?<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30599-2.htm	4	TT	Begin your training by hunting<font color="LEVEL"> red keltirs</font> or wolves near the village. Be cautious, particularly with the wolves, for they are very savage. When you find an item after slaying a monster, try to equip any armour or weapon, and see if it's better than what you have now. For the rest, if you have no other use for it, sell it at the stores, so you will have adena when you need it.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30599-3.htm	2	TT	You should have been given two weapons - a<font color="LEVEL"> dagger</font> and a squire's sword. Perhaps you have already noticed that daggers and swords perform differently in battle. The dagger is swift, but its accuracy suffers, while the squire's sword is noticeably slower than the dagger, but strikes with greater accuracy. Remember that different weapons may call upon different skills in their use. Either is a worthy weapon; it is up to you to decide which suits you best. When you have saved around 500 adena, buy a bone dagger if that's what you prefer, or a short sword if swords are more to your taste.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30599-3.htm	3	TT	You may be able to improve your armour from the spoils of te monsters you slay, but that is a matter of luck. If you reach level 5 and are still lacking gloves, shoes or a helmet, you should consider purchasing the cheapest ones offered by the store.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30599-4.htm	3	TT	Around level 6 you should be able to challenge the<font color="LEVEL"> Kaboo Orcs</font> that lurk beyond the southwestern edge of the village, or the past the southeastern gate. Remember, though, that orcs are more dangerous than they seem, for if you attack one several others may come to its aid.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30599-6.htm	2	TT	If you have been alert, you may have noticed that when you defeat monster, you gain<font color="LEVEL"> SP</font> along with experience. SP stands for 'skill points'. If you are curious about SP, click the Character Status button and view the Status tab on the window. You must expend SP for each individual skill you acquire.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30600-5.htm	1	TT	<html><body>You may begin to learn skills when you reach level 5. Training in skills may be obtained at the Temple of Shilen, where the masters and elders stay. The Temple is the largest building in the village, north of the village square. The masters there will teach you. First, however, you will need to acquire<font color="LEVEL"> SP</font> before you can obtain skills, SP stands for skill points, and like experience, they are earned by defeating monsters. SP are deducted when you learn a new skill. If you are curious about you SP, click the Character Status button and view the Status tab on the window. You must expand SP for each individual skill you acquire.<br>
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\html\default\30600-8.htm	4	TT	Let's see... ah, yes! See that you speak to<font color="LEVEL"> Collette</font> and to Trader Payne as well.<br>
